コード,銘柄名,市場,現在値,前日比(%)
8358,スルガ銀行,東P,"2,013","-22.0 (-1.08%) "
8359,八十二長野銀行,東P,"1,980.5","-14.5 (-0.73%) "
8360,山梨中央銀行,東P,"5,180","-70.0 (-1.33%) "
8361,大垣共立銀行,東P,"6,650","+40.0 (+0.61%) "
8362,福井銀行,東P,"3,445","0.0 (0.00%) "
8364,清水銀行,東P,"2,786","+20.0 (+0.72%) "
8365,富山銀行,東S,"2,442","+22.0 (+0.91%) "
8366,滋賀銀行,東P,"8,710","+10.0 (+0.11%) "
8367,南都銀行,東P,"7,430","+60.0 (+0.81%) "
8368,百五銀行,東P,"1,604","-20.0 (-1.23%) "
8370,紀陽銀行,東P,"4,135","+25.0 (+0.61%) "
8377,ほくほくＦＧ,東P,"6,115","+31.0 (+0.51%) "
8381,山陰合同銀行,東P,"1,685","-32.0 (-1.86%) "
8383,鳥取銀行,東S,"1,793","-16.0 (-0.88%) "
8386,百十四銀行,東P,"9,160","-50.0 (-0.54%) "
8387,四国銀行,東P,"2,351","-18.0 (-0.76%) "
8388,阿波銀行,東P,"5,700","-70.0 (-1.21%) "
8392,大分銀行,東P,"9,850","-10.0 (-0.10%) "
8393,宮崎銀行,東P,"9,190","-130.0 (-1.39%) "
8395,佐賀銀行,東P,"4,865","-60.0 (-1.22%) "
8399,琉球銀行,東P,"2,351","-18.0 (-0.76%) "
8410,セブン銀行,東P,"287.9","-7.2 (-2.44%) "
8411,みずほＦＧ,東P,"6,500","-310.0 (-4.55%) "
8416,高知銀行,東S,"1,128","-1.0 (-0.09%) "
8418,山口ＦＧ,東P,"2,615","-53.0 (-1.99%) "
8421,信金中央金庫　優先出資証券,東優,"201,500","-1,200.0 (-0.59%) "
8424,芙蓉総合リース,東P,"4,536","-100.0 (-2.16%) "
8425,みずほリース,東P,"1,496","-31.0 (-2.03%) "
8439,東京センチュリー,東P,"2,177","-66.5 (-2.96%) "
8473,ＳＢＩ　ＨＬＤＧ,東P,"3,053","-139.0 (-4.35%) "
8508,Ｊトラスト,東S,"533","-1.0 (-0.19%) "
8511,日本証券金融,東P,"2,235","-56.0 (-2.44%) "
8515,アイフル,東P,"491","-14.0 (-2.77%) "
8518,日本アジア投資,東S,"184","-6.0 (-3.16%) "
8522,名古屋銀行,東P,"5,660","-70.0 (-1.22%) "
8524,北洋銀行,東P,"1,030","-14.0 (-1.34%) "
8537,大光銀行,東S,"2,710","-36.0 (-1.31%) "
8541,愛媛銀行,東P,"1,775","-32.0 (-1.77%) "
8542,トマト銀行,東S,"1,670","-1.0 (-0.06%) "
8544,京葉銀行,東P,"2,119","-61.0 (-2.80%) "
8550,栃木銀行,東P,"934","-25.0 (-2.61%) "
8551,北日本銀行,東P,"4,935","-85.0 (-1.69%) "
8558,東和銀行,東P,"1,124","-32.0 (-2.77%) "
8562,福島銀行,東S,"381","-11.0 (-2.81%) "
8563,大東銀行,東S,"1,132","-9.0 (-0.79%) "
8566,リコーリース,東P,"6,180","-120.0 (-1.90%) "
8570,イオンフィナンシャルサービス,東P,"1,636","-66.0 (-3.88%) "
8572,アコム,東S,"498.8","-10.1 (-1.98%) "
8584,ジャックス,東P,"4,250","-95.0 (-2.19%) "
8585,オリエントコーポレーション,東P,"1,081","-34.0 (-3.05%) "
8591,オリックス,東P,"5,146","-229.0 (-4.26%) "
8593,三菱ＨＣキャピタル,東P,"1,473","-35.0 (-2.32%) "
8595,ジャフコ　グループ,東P,"2,409.5","-25.0 (-1.03%) "
8596,九州リースサービス,東S,"1,461","-39.0 (-2.60%) "
8600,トモニＨＬＤＧ,東P,"919","-18.0 (-1.92%) "
8601,大和証券グループ本社,東P,"1,545","-43.0 (-2.71%) "
8604,野村ＨＬＤＧ,東P,"1,285","-69.5 (-5.13%) "
8609,岡三証券グループ,東P,"910","-43.0 (-4.51%) "
8613,丸三証券,東P,"1,066","-34.0 (-3.09%) "
8614,東洋証券,東P,"761","-18.0 (-2.31%) "
8616,東海東京フィナンシャルＨＬＤＧ,東P,"782","-31.0 (-3.81%) "
8617,光世証券,東S,"560","-20.0 (-3.45%) "
8622,水戸証券,東P,"640","-15.0 (-2.29%) "
8624,いちよし証券,東P,"1,403","-56.0 (-3.84%) "
8628,松井証券,東P,"967","-10.0 (-1.02%) "
8630,ＳＯＭＰＯ　ＨＬＤＧ,東P,"5,955","-148.0 (-2.43%) "
8697,日本取引所グループ,東P,"2,046.5","-102.5 (-4.77%) "
8698,マネックスグループ,東P,"705","-22.0 (-3.03%) "
8699,ＨＳＨＬＤＧ,東S,"1,270","-10.0 (-0.78%) "
8700,丸八証券,東S,"1,756","-24.0 (-1.35%) "
8704,トレイダーズＨＬＤＧ,東S,"1,084","-41.0 (-3.64%) "
8705,日産証券グループ,東S,"304","+1.0 (+0.33%) "
8706,極東証券,東P,"1,821","-37.0 (-1.99%) "
8707,岩井コスモＨＬＤＧ,東P,"3,690","-135.0 (-3.53%) "
8708,アイザワ証券グループ,東P,"1,471","-36.0 (-2.39%) "
8713,フィデアＨＬＤＧ,東P,"2,030","-56.0 (-2.68%) "
8714,池田泉州ＨＬＤＧ,東P,"875","-14.0 (-1.57%) "
8715,アニコムＨＤ,東P,"1,214","-1.0 (-0.08%) "
8725,ＭＳ＆ＡＤインシュアランスＨＤ,東P,"4,185","-134.0 (-3.10%) "
8729,ソニーフィナンシャルグループ,東P,"153","-5.2 (-3.29%) "
8737,あかつき本社,東S,"726","-18.0 (-2.42%) "
8739,スパークス・グループ,東P,"2,000","-50.0 (-2.44%) "
8742,小林洋行,東S,"544","-4.0 (-0.73%) "
8746,ｕｎｂａｎｋｅｄ,東S,"308","-29.0 (-8.61%) "
8747,豊トラスティ証券,東S,"3,355","+65.0 (+1.98%) "
8750,第一生命ＨＬＤＧ,東P,"1,516","-43.0 (-2.76%) "
8766,東京海上ＨＬＤＧ,東P,"6,119","-242.0 (-3.80%) "
8769,アドバンテッジリスクマネジメン,東S,"489","-20.0 (-3.93%) "
8771,イー・ギャランティ,東P,"1,719","-17.0 (-0.98%) "
8772,アサックス,東S,"921","-14.0 (-1.50%) "
8783,ａｂｃ,東S,"233","-10.0 (-4.12%) "
8789,フィンテック　グローバル,東S,"150","-2.0 (-1.32%) "
8793,ＮＥＣキャピタルソリューション,東P,"4,180","-140.0 (-3.24%) "
8795,Ｔ＆Ｄ　ＨＬＤＧ,東P,"3,969","-87.0 (-2.14%) "
8798,アドバンスクリエイト,東P,"195","-6.0 (-2.99%) "
8801,三井不動産,東P,"2,007.5","-74.5 (-3.58%) "
8802,三菱地所,東P,"5,085","-223.0 (-4.20%) "
8803,平和不動産,東P,"2,495","-48.0 (-1.89%) "
8804,東京建物,東P,"4,165","-132.0 (-3.07%) "
8818,京阪神ビルディング,東P,"2,016","-42.0 (-2.04%) "
8830,住友不動産,東P,"5,113","-228.0 (-4.27%) "
8835,太平洋興発,東S,"884","-14.0 (-1.56%) "
8836,ＲＩＳＥ,東S,"31","0.0 (0.00%) "
8841,テーオーシー,東S,"863","-40.0 (-4.43%) "
8844,コスモスイニシア,東S,"1,221","-37.0 (-2.94%) "
8848,レオパレス２１,東P,"722","-10.0 (-1.37%) "
8850,スターツコーポレーション,東P,"5,140","-140.0 (-2.65%) "
8860,フジ住宅,東P,"892","-21.0 (-2.30%) "
8864,空港施設,東S,"1,008","-12.0 (-1.18%) "
8869,明和地所,東S,"1,103","-42.0 (-3.67%) "
8871,ゴールドクレスト,東S,"3,280","-35.0 (-1.06%) "
8876,リログループ,東P,"1,890","-32.5 (-1.69%) "
8877,エスリード,東P,"7,210","-250.0 (-3.35%) "
8881,日神グループＨＬＤＧ,東P,"796","-11.0 (-1.36%) "
8887,シーラＨＬＤＧ,東S,"398","-4.0 (-1.00%) "
8891,ＡＭＧＨＬＤＧ,東S,"2,742","-87.0 (-3.08%) "
8892,エスコン,東P,"1,111","-36.0 (-3.14%) "
8894,ＲＥＶＯＬＵＴＩＯＮ,東S,"47","-1.0 (-2.08%) "
8897,ＭＩＲＡＲＴＨＨＬＤＧ,東P,"409","-12.0 (-2.85%) "
8898,センチュリー２１・ジャパン,東S,"1,142","-15.0 (-1.30%) "
8904,ＡＶＡＮＴＩＡ,東S,"840","-12.0 (-1.41%) "
8908,毎日コムネット,東S,"890","-8.0 (-0.89%) "
8912,エリアクエスト,東S,"190","+23.0 (+13.77%) "
8914,エリアリンク,東S,"1,277","-5.0 (-0.39%) "
8917,ファースト住建,東S,"1,230","-23.0 (-1.84%) "
8918,ランド,東S,"9","-1.0 (-10.00%) "
8919,カチタス,東P,"3,435","-65.0 (-1.86%) "
8920,東祥,東S,"904","-29.0 (-3.11%) "
8921,シーズクリエイト,東PRO,"--","-- (--%) "
8923,トーセイ,東P,"1,570","-55.0 (-3.38%) "
8927,明豊エンタープライズ,東S,"450","-18.0 (-3.85%) "
8928,穴吹興産,東S,"2,740","-117.0 (-4.10%) "
8929,青山財産ネットワークス,東S,"1,313","-42.0 (-3.10%) "
8931,和田興産,東S,"1,736","-11.0 (-0.63%) "
8934,サンフロンティア不動産,東P,"2,717","-56.0 (-2.02%) "
8935,ＦＪネクストＨＬＤＧ,東P,"1,824","-103.0 (-5.35%) "
8938,グロームＨＬＤＧ,東G,"299","-6.0 (-1.97%) "
8944,ランドビジネス,東S,"331","-9.0 (-2.65%) "
8945,サンネクスタグループ,東S,"1,204","0.0 (0.00%) "
8946,ＡＳＩＡＮ　ＳＴＡＲ,東S,"95","-7.0 (-6.86%) "
8951,日本ビルファンド投資法人,東REIT,"144,000","-2,400.0 (-1.64%) "
8952,ジャパンリアルエステイト投資法,東REIT,"128,000","-3,300.0 (-2.51%) "
8953,日本都市ファンド投資法人,東REIT,"120,100","-2,700.0 (-2.20%) "
8954,オリックス不動産投資法人,東REIT,"103,200","-1,700.0 (-1.62%) "
8955,日本プライムリアルティ投資法人,東REIT,"104,900","-2,400.0 (-2.24%) "
8956,ＮＴＴ都市開発リート投資法人,東REIT,"145,400","-1,200.0 (-0.82%) "
8957,東急リアル・エステート投資法人,東REIT,"207,700","-4,700.0 (-2.21%) "
8958,グローバル・ワン不動産投資法人,東REIT,"140,800","-900.0 (-0.64%) "
8960,ユナイテッド・アーバン投資法人,東REIT,"182,500","-4,300.0 (-2.30%) "
8961,森トラストリート投資法人,東REIT,"76,600","-1,100.0 (-1.42%) "
8963,インヴィンシブル投資法人,東REIT,"64,300","-2,200.0 (-3.31%) "
8964,フロンティア不動産投資法人,東REIT,"89,200","-1,200.0 (-1.33%) "
8966,平和不動産リート投資法人,東REIT,"154,500","-2,400.0 (-1.53%) "
8967,日本ロジスティクスファンド投資,東REIT,"103,500","-800.0 (-0.77%) "
8968,福岡リート投資法人,東REIT,"183,000","-2,200.0 (-1.19%) "
8972,ＫＤＸ不動産投資法人,東REIT,"168,500","-1,600.0 (-0.94%) "
8975,いちごオフィスリート投資法人,東REIT,"99,100","-900.0 (-0.90%) "
8976,大和証券オフィス投資法人,東REIT,"362,500","-5,500.0 (-1.49%) "
8977,阪急阪神リート投資法人,東REIT,"156,500","-2,300.0 (-1.45%) "
8979,スターツプロシード投資法人,東REIT,"209,600","-2,500.0 (-1.18%) "
8984,大和ハウスリート投資法人,東REIT,"132,100","-1,700.0 (-1.27%) "
8985,ジャパン・ホテル・リート投資法,東REIT,"80,700","-3,500.0 (-4.16%) "
8986,大和証券リビング投資法人,東REIT,"115,600","-1,200.0 (-1.03%) "
8987,ジャパンエクセレント投資法人,東REIT,"151,900","-1,100.0 (-0.72%) "
8995,誠建設工業,東S,"1,173","-25.0 (-2.09%) "
8996,ハウスフリーダム,東S,"1,058","+7.0 (+0.67%) "
8999,グランディハウス,東P,"626","-14.0 (-2.19%) "
9001,東武鉄道,東P,"3,061","-88.0 (-2.79%) "
9003,相鉄ＨＬＤＧ,東P,"2,890","-44.0 (-1.50%) "
9005,東急,東P,"1,948","-42.5 (-2.14%) "
9006,京浜急行電鉄,東P,"1,521.5","-33.5 (-2.15%) "
9007,小田急電鉄,東P,"1,732","-72.0 (-3.99%) "
9008,京王電鉄,東P,"4,052","-122.0 (-2.92%) "
9009,京成電鉄,東P,"1,299.5","-57.0 (-4.20%) "
9010,富士急行,東P,"2,352","-57.0 (-2.37%) "
9012,秩父鉄道,東S,"2,121","-13.0 (-0.61%) "
9017,新潟交通,東S,"2,140","-15.0 (-0.70%) "
9020,東日本旅客鉄道,東P,"3,768","-112.0 (-2.89%) "
9021,西日本旅客鉄道,東P,"3,300","-53.0 (-1.58%) "
9022,東海旅客鉄道,東P,"4,563","-82.0 (-1.77%) "
9023,東京地下鉄,東P,"1,620","-48.0 (-2.88%) "
9024,西武ＨＬＤＧ,東P,"4,600","0.0 (0.00%) "
9025,鴻池運輸,東P,"3,400","-55.0 (-1.59%) "
9028,ゼロ,東S,"3,750","+45.0 (+1.21%) "
9029,ヒガシＨＬＤＧ,東S,"2,060","-28.0 (-1.34%) "
9031,西日本鉄道,東P,"3,111","-142.0 (-4.37%) "
9033,広島電鉄,東S,"662","-8.0 (-1.19%) "
9034,南総通運,東S,"1,710","-13.0 (-0.75%) "
9036,東部ネットワーク,東S,"1,195","-7.0 (-0.58%) "
9037,ハマキョウレックス,東P,"1,886","-57.0 (-2.93%) "
9039,サカイ引越センター,東P,"2,778","-103.0 (-3.58%) "
9040,大宝運輸,名M,"4,200","+5.0 (+0.12%) "
9041,近鉄グループＨＬＤＧ,東P,"3,230","-59.0 (-1.79%) "
9042,阪急阪神ＨＬＤＧ,東P,"4,402","-133.0 (-2.93%) "
9044,南海電気鉄道,東P,"3,051","-65.0 (-2.09%) "
9045,京阪ＨＬＤＧ,東P,"3,357","-93.0 (-2.70%) "
9046,神戸電鉄,東P,"2,493","-31.0 (-1.23%) "
9048,名古屋鉄道,東P,"1,805","-23.0 (-1.26%) "
9049,京福電気鉄道,東S,"7,460","+130.0 (+1.77%) "
9051,センコン物流,東S,"1,470","-8.0 (-0.54%) "
9052,山陽電気鉄道,東P,"2,048","-14.0 (-0.68%) "
9057,遠州トラック,東S,"3,640","-110.0 (-2.93%) "
9059,カンダＨＬＤＧ,東S,"915","-16.0 (-1.72%) "
9060,日本ロジテム,東S,"4,860","-35.0 (-0.72%) "
9063,岡山県貨物運送,東S,"4,685","-115.0 (-2.40%) "
9064,ヤマトＨＬＤＧ,東P,"1,820","-69.0 (-3.65%) "
9065,山九,東P,"9,676","-249.0 (-2.51%) "
9067,丸運,東S,"947","0.0 (0.00%) "
9068,丸全昭和運輸,東P,"8,800","-270.0 (-2.98%) "
9069,センコーグループＨＬＤＧ,東P,"1,867","-69.5 (-3.59%) "
9072,ニッコンＨＬＤＧ,東P,"3,927","-54.0 (-1.36%) "
9073,京極運輸商事,東S,"1,414","-20.0 (-1.39%) "
9074,日本石油輸送,東S,"5,100","-150.0 (-2.86%) "
9075,福山通運,東P,"5,810","+20.0 (+0.35%) "
9076,セイノーＨＬＤＧ,東P,"2,628","-29.0 (-1.09%) "
9081,神奈川中央交通,東P,"3,640","-35.0 (-0.95%) "
9082,大和自動車交通,東S,"1,321","-21.0 (-1.56%) "
9083,神姫バス,東S,"2,013","-2.0 (-0.10%) "
9087,タカセ,東S,"1,703","-74.0 (-4.16%) "
9090,ＡＺ−ＣＯＭ丸和ＨＬＤＧ,東P,"932","-34.0 (-3.52%) "
9101,日本郵船,東P,"5,553","-46.0 (-0.82%) "
9104,商船三井,東P,"6,006","-43.0 (-0.71%) "
9107,川崎汽船,東P,"2,570","-90.0 (-3.38%) "
9110,ＮＳユナイテッド海運,東P,"7,460","-370.0 (-4.73%) "
9115,明海グループ,東S,"885","+89.0 (+11.18%) "
9119,飯野海運,東P,"1,675","-23.0 (-1.35%) "
9127,玉井商船,東S,"4,570","+95.0 (+2.12%) "
9130,共栄タンカー,東S,"1,690","+300.0 (+21.58%) "
9142,九州旅客鉄道,東P,"3,896","-36.0 (-0.92%) "
9143,ＳＧ　ＨＬＤＧ,東P,"1,448","-84.5 (-5.51%) "
9145,ビーイングＨＬＤＧ,東S,"738","-16.0 (-2.12%) "
9146,五健堂ＨＬＤＧ,東PRO,"--","-- (--%) "
9147,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳ,東P,"3,750","-36.0 (-0.95%) "
9149,大友ロジスティクスサービス,東PRO,"--","-- (--%) "
9156,はなＨＬＤＧ,東PRO,"--","-- (--%) "
9158,シーユーシー,東G,"913","-46.0 (-4.80%) "
9159,Ｗ　ＴＯＫＹＯ,東G,"1,581","-58.0 (-3.54%) "
9160,ノバレーゼ,東S,"307","-5.0 (-1.60%) "
9162,ブリーチ,東G,"249","-10.0 (-3.86%) "
9163,ナレルグループ,東G,"2,355","-35.0 (-1.46%) "
9165,クオルテック,東G,"1,462","-36.0 (-2.40%) "
9166,ＧＥＮＤＡ,東G,"610","-19.0 (-3.02%) "
9168,ライズ・コンサルティング・グル,東G,"496","-11.0 (-2.17%) "
9169,大伸社,東PRO,"--","-- (--%) "
9170,成友興業,名M,"3,500","0.0 (0.00%) "
9171,栗林商船,東S,"1,887","-23.0 (-1.20%) "
9173,東海汽船,東S,"3,085","-45.0 (-1.44%) "
9193,東京汽船,東S,"1,293","-22.0 (-1.67%) "
9201,日本航空,東P,"2,842.5","-195.5 (-6.44%) "
9202,ＡＮＡ　ＨＬＤＧ,東P,"3,115","-106.0 (-3.29%) "
9204,スカイマーク,東G,"385","-16.0 (-3.99%) "
9206,スターフライヤー,東S,"2,059","-21.0 (-1.01%) "
9211,エフ・コード,東G,"1,495","-85.0 (-5.38%) "
9212,Ｇｒｅｅｎ　Ｅａｒｔｈ　Ｉｎｓ,東G,"400","-42.0 (-9.50%) "
9213,セイファート,東S,"715","-3.0 (-0.42%) "
9214,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎ,東G,"1,420","0.0 (0.00%) "
9215,ＣａＳｙ,東G,"900","-1.0 (-0.11%) "
9216,ビーウィズ,東P,"1,742","-61.0 (-3.38%) "
9218,メンタルヘルステクノロジーズ,東G,"721","-14.0 (-1.90%) "
9219,ギックス,東G,"961","0.0 (0.00%) "
9220,エフビー介護サービス,東S,"1,220","-3.0 (-0.25%) "
9221,フルハシＥＰＯ,東S,"1,242","-12.0 (-0.96%) "
9222,ｍａｎａｂｙ,東PRO,"--","-- (--%) "
9223,ＡＳＮＯＶＡ,東G,"517","-8.0 (-1.52%) "
9225,ブリッジコンサルティンググルー,東G,"1,179","-25.0 (-2.08%) "
9226,アイガー,東PRO,"--","-- (--%) "
9227,マイクロ波化学,東G,"995","-67.0 (-6.31%) "
9229,サンウェルズ,東P,"248","-10.0 (-3.88%) "
9233,アジア航測,東S,"1,304","-21.0 (-1.58%) "
9235,売れるネット広告社グループ,東G,"561","-19.0 (-3.28%) "
9236,ジャパンＭ＆Ａソリューション,東G,"1,001","0.0 (0.00%) "
9237,笑美面,東G,"843","-23.0 (-2.66%) "
9238,バリュークリエーション,東G,"650","-37.0 (-5.39%) "
9239,ケーイーティ,東PRO,"--","-- (--%) "
9240,デリバリーコンサルティング,東G,"496","-51.0 (-9.32%) "
9241,フューチャーリンクネットワーク,東G,"1,553","-42.0 (-2.63%) "
9242,メディア総研,東G,"1,996","+22.0 (+1.11%) "
9243,富士テクノＨＬＤＧ,東PRO,"--","-- (--%) "
9244,デジタリフト,東G,"1,017","-8.0 (-0.78%) "
9245,リベロ,東G,"2,297","-19.0 (-0.82%) "
9246,プロジェクトＨＬＤＧ,東G,"1,101","-40.0 (-3.51%) "
9247,TRE ＨＬＤＧ,東P,"1,720","-51.0 (-2.88%) "
9248,人・夢・技術グループ,東S,"1,579","-44.0 (-2.71%) "
9249,日本エコシステム,東S,"1,638","+12.0 (+0.74%) "
9250,ＧＲＣＳ,東G,"1,020","-48.0 (-4.49%) "
9251,ＡＢ＆Ｃｏｍｐａｎｙ,東G,"1,245","-17.0 (-1.35%) "
9252,ラストワンマイル,東G,"4,370","-95.0 (-2.13%) "
9253,スローガン,東G,"769","-7.0 (-0.90%) "
9254,ラバブルマーケティンググループ,東G,"1,206","+16.0 (+1.34%) "
9256,サクシード,東G,"823","-16.0 (-1.91%) "
9257,ＹＣＰＨＬＤＧ（グローバル）,東G,"730","0.0 (0.00%) "
9258,ＣＳ−Ｃ,東G,"342","-8.0 (-2.29%) "
9259,タカヨシＨＬＤＧ,東G,"935","-11.0 (-1.16%) "
9262,シルバーライフ,東S,"813","-11.0 (-1.33%) "
9264,ポエック,東S,"1,673","-53.0 (-3.07%) "
9265,ヤマシタヘルスケアＨＬＤＧ,東S,"3,860","-15.0 (-0.39%) "
9267,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅ,東P,"4,115","-180.0 (-4.19%) "
9268,オプティマスグループ,東S,"432","+16.0 (+3.85%) "
9270,バリュエンスＨＬＤＧ,東G,"1,755","-118.0 (-6.30%) "
9271,和心,東G,"1,142","-104.0 (-8.35%) "
9272,ブティックス,東G,"1,500","-70.0 (-4.46%) "
9273,コーア商事ＨＬＤＧ,東P,"895","-14.0 (-1.54%) "
9274,ＫＰＰグループＨＬＤＧ,東P,"907","-18.0 (-1.95%) "
9278,ブックオフグループＨＬＤＧ,東P,"1,821","-89.0 (-4.66%) "
9279,ギフトＨＬＤＧ,東P,"4,000","-200.0 (-4.76%) "
9282,いちごグリーンインフラ投資法人,東IF,"59,200","-900.0 (-1.50%) "
9284,カナディアン・ソーラー・インフ,東IF,"91,900","-1,700.0 (-1.82%) "
9285,東京インフラ・エネルギー投資,東IF,"51,400","-1,400.0 (-2.65%) "
9286,エネクス・インフラ投資法人,東IF,"57,300","-600.0 (-1.04%) "
9287,ジャパン・インフラファンド投資,東IF,"66,400","0.0 (0.00%) "
9301,三菱倉庫,東P,"1,435.5","-10.5 (-0.73%) "
9302,三井倉庫ＨＬＤＧ,東P,"3,721","-98.0 (-2.57%) "
9303,住友倉庫,東P,"4,025","-50.0 (-1.23%) "
9304,澁澤倉庫,東P,"1,376","-25.0 (-1.78%) "
9305,ヤマタネ,東P,"2,251","-76.0 (-3.27%) "
9306,東陽倉庫,東S,"2,077","-38.0 (-1.80%) "
9307,杉村倉庫,東S,"1,014","-32.0 (-3.06%) "
9308,乾汽船,東S,"1,645","-30.0 (-1.79%) "
9310,日本トランスシティ,東P,"1,278","-57.0 (-4.27%) "
9311,アサガミ,東S,"9,700","+330.0 (+3.52%) "
9312,ケイヒン,東S,"3,335","-25.0 (-0.74%) "
9313,丸八倉庫,東S,"1,068","-24.0 (-2.20%) "
9319,中央倉庫,東P,"1,802","+91.0 (+5.32%) "
9322,川西倉庫,東S,"2,977","+37.0 (+1.26%) "
9324,安田倉庫,東P,"2,438","-67.0 (-2.67%) "
9325,ファイズＨＬＤＧ,東S,"1,180","-11.0 (-0.92%) "
9326,関通,東G,"461","-9.0 (-1.91%) "
9327,イー・ロジット,東S,"208","-9.0 (-4.15%) "
9330,揚羽,東G,"890","-27.0 (-2.94%) "
9331,キャスター,東G,"720","+2.0 (+0.28%) "
9332,ＮＩＳＳＯＨＬＤＧ,東P,"661","-18.0 (-2.65%) "
9335,テクノクリエイティブ,東PRO,"--","-- (--%) "
9336,大栄環境,東P,"3,835","-25.0 (-0.65%) "
9337,トリドリ,東G,"1,540","-115.0 (-6.95%) "
9338,ＩＮＦＯＲＩＣＨ,東G,"4,540","0.0 (0.00%) "
9339,コーチ・エィ,東S,"1,236","-11.0 (-0.88%) "
9340,アソインターナショナル,東S,"707","-2.0 (-0.28%) "
9341,ＧＥＮＯＶＡ,東P,"597","-18.0 (-2.93%) "
9342,スマサポ,東G,"1,275","+5.0 (+0.39%) "
9343,アイビス,東G,"609","-17.0 (-2.72%) "
9344,アクシスコンサルティング,東G,"915","-2.0 (-0.22%) "
9345,ビズメイツ,東G,"662","-5.0 (-0.75%) "
9346,ココルポート,東G,"1,651","-15.0 (-0.90%) "
9347,日本管財ＨＬＤＧ,東P,"2,855","-64.0 (-2.19%) "
9348,ｉｓｐａｃｅ,東G,"581","-21.0 (-3.49%) "
9351,東洋埠頭,東S,"2,036","-26.0 (-1.26%) "
9353,櫻島埠頭,東S,"2,520","-66.0 (-2.55%) "
9355,リンコーコーポレーション,東S,"2,167","-33.0 (-1.50%) "
9357,名港海運,名M,"2,225","-20.0 (-0.89%) "
9359,伊勢湾海運,名M,"975","-15.0 (-1.52%) "
9360,鈴与シンワート,東S,"2,999","-6.0 (-0.20%) "
9361,伏木海陸運送,東S,"--","-- (--%) "
9362,兵機海運,東S,"--","-- (--%) "
9363,大運,東S,"499","-6.0 (-1.19%) "
9364,上組,東P,"5,711","-87.0 (-1.50%) "
9365,トレーディア,東S,"1,647","-14.0 (-0.84%) "
9366,サンリツ,東S,"960","-14.0 (-1.44%) "
9367,大東港運,東S,"2,383","-58.0 (-2.38%) "
9368,キムラユニティー,東S,"952","-21.0 (-2.16%) "
9369,キユーソー流通システム,東S,"3,115","-110.0 (-3.41%) "
9376,ユーラシア旅行社,東S,"911","-29.0 (-3.09%) "
9380,東海運,東S,"433","+7.0 (+1.64%) "
9381,エーアイテイー,東P,"2,234","-48.0 (-2.10%) "
9385,ショーエイコーポレーション,東S,"831","-7.0 (-0.84%) "
9399,ビートＨＬＤＧ,東S,"26","+2.0 (+8.33%) "
9401,ＴＢＳＨＬＤＧ,東P,"5,802","-45.0 (-0.77%) "
9402,中部日本放送,名P,"1,180","-17.0 (-1.42%) "
9404,日本テレビＨＬＤＧ,東P,"3,247","-81.0 (-2.43%) "
9405,朝日放送グループＨＬＤＧ,東P,"842","-14.0 (-1.64%) "
9408,ＢＳＮメディアＨＬＤＧ,東S,"2,700","-2.0 (-0.07%) "
9409,テレビ朝日ＨＬＤＧ,東P,"3,285","-90.0 (-2.67%) "
9412,スカパーＪＳＡＴ　ＨＬＤＧ,東P,"2,873","-50.0 (-1.71%) "
9413,テレビ東京ＨＬＤＧ,東P,"4,290","-55.0 (-1.27%) "
9414,日本ＢＳ放送,東S,"957","-11.0 (-1.14%) "
9416,ビジョン,東P,"1,225","-51.0 (-4.00%) "
9417,スマートバリュー,東S,"351","-7.0 (-1.96%) "
9418,Ｕ−ＮＥＸＴ　ＨＬＤＧ,東P,"1,753","-88.0 (-4.78%) "
9419,ワイヤレスゲート,東S,"310","-12.0 (-3.73%) "
9421,エヌジェイＨＬＤＧ,東S,"627","-32.0 (-4.86%) "
9423,フォーバル・リアルストレート,東S,"112","-5.0 (-4.27%) "
